FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,CANCELLED,DISTANCE
2023-03-26,B6,3842,EWR,LGA,1750,-4.2,0.6380972762056256,0,665
2024-06-07,B6,809,JFK,EWR,1130,62.5,57.219710204749795,0,737
2023-09-09,AA,2200,EWR,MSP,1610,2.2,11.262584078211482,0,2304
2024-12-28,UA,1435,EWR,LAX,1300,6.4,6.018088910026641,0,604
2023-05-06,UA,3394,IAH,SFO,1850,52.3,62.182362323948325,0,2130
2024-09-01,AA,2959,BOS,LAS,1715,40.9,40.928724198398534,0,766
2024-02-09,B6,3745,LAX,IAH,1530,4.4,-6.169127945437932,0,506
2023-10-31,UA,415,LAX,MSP,945,4.6,-0.8362177876723482,0,2035
2023-01-28,B6,3338,DEN,MIA,1435,-0.0,-2.219637583510758,0,2467
2023-09-23,NK,2154,IAH,SFO,1800,26.3,19.255345382195507,0,2154
2023-02-21,NK,3885,MCO,SFO,1445,2.0,-6.056447356686423,0,2126
2024-10-16,WN,2643,MCO,IAH,1735,16.8,15.923440342632711,0,612
2024-10-05,AA,3668,FLL,LAS,1320,33.1,28.85193712160337,0,2493
2024-05-25,B6,2912,DTW,LAS,1730,-6.7,-3.0287291251859663,0,1219
2023-07-26,NK,706,LAS,MSP,1400,0.7,4.027554969920701,0,2513
2024-07-27,AA,1936,DFW,LAX,1810,140.8,137.20468341236094,0,362
2024-05-25,NK,2792,MSP,CLT,1210,168.9,171.6592234909489,0,1144
2024-10-05,DL,3971,LAX,BOS,1515,0.1,4.261640987586828,0,1678
2024-07-06,AA,2225,IAH,LAX,635,-2.2,-7.546802229492939,0,1855
2023-07-20,AA,780,ATL,MIA,1245,1.2,7.668360799983316,0,1516
2024-09-02,NK,3825,SFO,JFK,815,64.8,61.21424810420019,0,646
2023-10-11,B6,1259,DFW,EWR,900,3.0,0.3201486773798399,0,2517
2023-12-23,AA,3767,LAS,MSP,1300,1.7,-3.3705172648436577,0,1388
2023-02-16,AS,3917,ORD,DFW,1320,0.1,-0.10245183239399955,0,2329
2023-05-17,AS,268,DEN,LGA,1735,-0.9,-4.597980248661918,0,2165
2023-05-10,DL,601,MCO,DEN,1220,-8.3,-5.255639773584635,0,500
2023-07-14,NK,1738,MCO,CLT,1950,82.5,73.21091795475306,0,383
2024-09-20,F9,1069,DFW,LGA,1020,-4.2,-5.942992972538895,0,1828
2023-12-30,WN,2669,MSP,ATL,1245,-4.4,-12.353417731421745,0,2367
2024-03-07,NK,2653,MSP,EWR,1700,39.7,41.8969704624532,0,497
2023-03-10,AS,3691,LGA,JFK,1545,-4.0,-6.69907371191274,1,1794
2024-04-02,NK,820,JFK,DFW,810,58.4,54.69776215326331,1,1290
2024-06-23,NK,2199,ATL,MSP,1300,6.1,5.151836932647118,0,1398
2023-12-01,UA,1303,IAH,CLT,730,-3.7,-0.42255979541881317,0,1768
2024-06-09,F9,1366,PHX,MCO,845,4.3,-7.184223643972147,0,995
2024-07-11,NK,816,ORD,IAH,745,36.3,38.85020633601743,0,1411
2023-01-16,WN,2696,LAX,SFO,700,2.6,6.987171742323154,0,869
2024-03-31,AA,1927,SFO,EWR,845,-2.5,-3.878924156939453,0,1921
2024-05-24,AS,1784,CLT,ORD,1815,0.3,1.4617212452698134,0,873
2023-07-28,DL,1039,LAX,SEA,1530,1.6,-5.089275597077698,0,2169
2023-06-07,DL,2066,EWR,DTW,1515,52.0,48.89349343370115,0,1284
2023-12-03,WN,2213,BOS,DEN,1830,-1.2,-8.527719945522847,0,1765
2023-08-29,B6,2753,DEN,DFW,1510,-9.2,-11.523914018143932,0,468
2023-02-27,UA,2386,MSP,PHX,1435,1.5,8.072839525263538,0,1988
2023-11-01,AA,502,ORD,DFW,1610,101.3,103.80158493682455,0,592
2023-12-11,AA,352,IAH,JFK,1500,43.1,40.87896677128536,0,1002
2024-10-03,NK,843,BOS,LAX,1445,-9.3,-10.48714554635413,0,1784
2024-12-29,F9,690,MSP,DEN,730,-2.0,2.056505762225547,0,1056
2023-01-14,WN,3835,LGA,MIA,710,-1.5,-5.910421123859638,0,1175
2023-12-25,DL,1997,DFW,SEA,800,-0.9,-2.9999801449159658,0,1749
2024-01-12,DL,955,DTW,LAX,1410,-6.9,-6.053289740778389,0,1354
2023-08-31,B6,2838,DTW,DEN,1330,60.4,65.18337281084558,0,1546
2023-05-25,F9,3428,LAS,BOS,1345,-4.4,-6.081833929369473,0,408
2024-02-19,UA,2254,EWR,SEA,1130,-2.1,-8.578650594694562,0,1247
2024-01-29,NK,2933,DEN,IAH,1715,1.9,0.5130329083357204,0,2510
2024-09-06,AA,726,EWR,BOS,1610,4.3,1.525569679512158,0,600
2024-12-29,WN,821,PHX,LAX,610,-9.1,-12.407578879395839,0,1603
2023-12-24,NK,2070,LAX,ORD,930,2.6,3.975088459643897,0,844
2024-07-29,B6,3978,LAX,DFW,1335,26.9,20.518721604699472,0,1163
2023-06-07,F9,1096,MCO,MIA,930,-5.7,-2.5152675984591335,0,1937
2024-11-04,UA,3153,PHX,DEN,810,2.1,3.5743436090282623,0,977
2023-01-18,AA,1310,DEN,MIA,535,-2.2,-2.3407869036964253,0,1849
2024-12-28,UA,366,EWR,FLL,2000,18.5,16.123834744697678,0,1576
2024-07-14,AA,255,MIA,PHX,935,-0.3,-10.864171668302575,0,1521
2024-07-21,AS,1774,DEN,EWR,1250,-7.6,-11.278026144949912,0,209
2023-12-13,F9,3011,DTW,MCO,1430,-1.7,3.9278378337079767,0,947
2023-02-27,UA,3333,DEN,DFW,935,-3.8,-9.61592200556563,0,2151
2023-06-04,UA,796,SFO,DTW,1735,25.4,27.056310682116553,0,924
2024-07-20,AS,3532,MCO,DEN,1430,-3.1,-8.11833704824041,1,986
2024-05-01,WN,2147,LAX,ATL,1550,-2.6,1.4289014474495212,0,2264
2024-06-14,NK,356,ATL,PHX,800,-5.1,-4.087658835609696,0,872
2024-05-01,NK,1266,DTW,IAH,1620,8.6,9.936341956171281,0,1344
2023-05-31,B6,3067,ATL,BOS,635,-6.3,-6.664176943240768,0,491
2023-12-25,DL,2059,DFW,PHX,1015,-9.0,-6.977461116465516,0,872
2024-01-03,UA,1052,MIA,CLT,1200,0.4,0.6587776893125739,0,1915
2024-09-11,WN,2145,MIA,LAS,720,86.8,92.96960593314338,0,2273
2023-02-16,NK,3241,JFK,ORD,1350,1.1,-5.00768813777359,0,1777
2023-07-26,F9,1061,JFK,LAX,1035,-9.0,-1.6568561904879413,0,836
2024-03-25,AS,1076,ATL,CLT,850,1.7,-1.5611721393069262,0,1799
2024-04-27,DL,3114,SFO,FLL,1035,-4.1,-12.27910187040625,0,931
2024-10-01,B6,166,DEN,DFW,1450,-7.3,-0.8895894940531379,0,2420
2024-11-27,B6,3195,MSP,DTW,930,2.6,1.606535071377241,0,1791
2024-07-23,UA,2710,SFO,MIA,1245,0.0,0.29387553602603284,0,2306
2023-05-23,F9,993,DFW,ATL,1510,18.6,19.588938828340673,0,2039
2024-02-04,AS,3119,ORD,SEA,1435,-3.9,-4.950987383153962,0,1205
2023-04-07,NK,1845,CLT,MSP,1630,3.7,3.8641391844111923,0,2531
2023-02-16,F9,795,MIA,DEN,1530,-2.4,-3.120693658075979,0,2395
2023-07-10,F9,1963,DTW,SFO,1250,-3.9,-2.4907358853063606,0,2023
2023-05-20,F9,2447,LAS,ORD,1345,2.2,1.6156569755823105,0,277
2024-09-06,F9,544,CLT,JFK,945,-6.7,-3.004264872716057,0,1566
2023-08-19,NK,1917,DEN,PHX,1915,-1.7,4.687763777363959,0,2428
2023-12-06,F9,420,SEA,BOS,1800,-6.0,-4.976370713014863,0,2258
2024-05-05,F9,1892,MIA,MSP,1710,8.0,0.00858615234806237,0,1349
2023-02-18,AS,3295,SFO,JFK,845,-2.3,-4.378410494828611,0,638
2024-09-15,AA,3405,LGA,DEN,1735,50.3,42.05555780761857,0,2527
2024-03-28,F9,3430,PHX,FLL,1900,31.1,40.23495042347131,0,1133
2023-11-12,B6,717,ATL,DFW,1815,26.6,29.637123212381173,0,2576
2023-11-18,WN,1319,EWR,CLT,1850,1.6,6.381990001468218,0,1947
2023-03-28,F9,1851,PHX,BOS,1535,-2.0,-1.177781474155587,1,272
2024-04-18,UA,303,LAX,EWR,945,-6.3,-16.41331772154458,0,2236
2023-10-09,B6,1201,LGA,EWR,1400,-11.5,-21.455986746352046,0,634
2023-03-15,UA,1099,EWR,JFK,1035,0.6,-6.64073452463713,0,2511
2024-03-28,NK,3643,ATL,BOS,1715,43.6,41.31950503165477,0,927
2023-02-16,AA,1025,ATL,JFK,810,-5.9,-10.952333021548617,0,745
2024-08-10,B6,1738,SEA,LAS,950,-1.1,5.1028315638870865,0,1028
2023-04-06,UA,644,PHX,FLL,900,0.6,-1.8438391215414187,0,1576
2023-01-31,F9,3796,SEA,ATL,1450,-3.7,-6.242512354675833,0,217
2024-06-17,WN,120,LAX,FLL,1400,38.1,36.006734838087255,0,846
2023-01-17,NK,754,SEA,LGA,1345,29.9,28.878719087739462,0,2457
2023-07-31,F9,1442,IAH,LAS,815,-1.9,-4.438617430399892,0,1798
2024-10-21,B6,3103,LAX,IAH,1230,-5.1,-2.5797002262795257,0,1659
2023-08-23,AA,3730,PHX,CLT,1945,50.9,51.03478557777866,0,1258
2024-01-27,DL,835,DEN,MCO,1950,44.2,44.69553061292965,0,1271
2023-12-20,DL,1864,ATL,LAS,1230,-4.8,-3.989930268837101,0,593
2023-11-01,UA,1880,LAS,CLT,920,16.8,17.52906023206006,0,1673
2024-08-21,B6,3778,DTW,DEN,2120,1.6,-0.08278423950824987,0,1173
2024-07-03,B6,1828,MCO,LGA,900,-7.8,-12.703327696288568,0,1546
2024-07-18,NK,918,EWR,MCO,1735,22.1,15.647824437515364,0,1518
2024-06-23,NK,900,FLL,LAX,1020,-0.3,2.51108214470941,0,2106
2024-08-11,AA,2117,MSP,JFK,1820,-0.1,0.10934415750790424,0,1430
2024-05-23,DL,590,JFK,DEN,715,82.7,90.27450884256127,0,362
2024-12-12,F9,481,EWR,ATL,1030,6.5,5.099529040116586,0,452
2024-01-30,AS,3791,DFW,FLL,1500,-3.1,-4.1649408231896805,0,2179
2024-03-06,WN,3118,ATL,MIA,720,28.0,29.253246474595926,0,1057
2024-11-15,AS,2123,ATL,LAX,1150,4.1,9.132549363347442,0,2341
2024-07-15,DL,3527,FLL,MIA,1100,-1.9,-0.6823341518015653,0,2586
2023-06-26,B6,3160,DEN,EWR,1335,-1.3,2.987103653281271,0,917
2024-02-10,WN,1605,BOS,PHX,530,24.3,27.625153000256727,0,1887
2023-10-28,F9,1260,LAX,DTW,1515,0.6,-8.145359790870728,0,1417
2024-03-20,NK,386,LAS,MIA,1150,-0.9,-4.769314799374752,1,974
2023-05-07,WN,1792,LAX,MCO,910,50.3,44.21364885781036,0,1510
2023-12-15,AA,2480,DEN,MSP,920,-8.0,-1.672304530643319,0,233
2023-01-21,AS,2285,DTW,DEN,1700,-2.7,0.31896178384889007,0,2103
2024-12-11,F9,1260,MSP,ATL,1010,-5.9,-11.05925763242654,0,292
2024-12-01,UA,2448,LGA,MSP,1500,2.5,3.450148146561527,0,922
2024-02-24,UA,3942,MCO,CLT,510,5.5,2.284398228368611,0,1816
2023-06-01,AA,2388,SEA,SFO,2000,-4.9,-11.080993746592057,0,1438
2023-06-09,NK,1717,DTW,LAX,710,9.2,11.856116353344257,0,1743
2024-04-24,B6,2526,EWR,MIA,1100,-4.3,1.1484389063408438,0,1965
2024-03-18,B6,3838,PHX,DTW,1515,0.3,7.1967730390139275,0,820
2023-04-06,UA,515,PHX,LGA,1430,-4.1,-4.254482069040594,0,956
2023-12-18,DL,363,LAS,SFO,1820,-3.2,8.970754208916546,0,1928
2023-03-16,AA,2651,DEN,IAH,1900,-3.2,-2.49147299897246,0,877
2024-08-16,DL,2805,FLL,DTW,1650,-1.5,-0.18803421835738354,0,817
2024-10-01,AA,3837,SEA,BOS,1500,-3.1,-3.152553958517206,0,1447
2023-12-25,AA,179,DTW,LAS,735,-3.8,0.5910602264532949,0,2162
2023-05-13,UA,3896,IAH,LGA,1215,-6.5,-7.7895912140679755,0,1257
2024-02-04,UA,1361,LAX,DEN,810,1.4,-2.648497657236464,0,1762
2023-05-19,AS,2620,BOS,MCO,1120,16.4,7.731994957511144,0,776
2023-09-03,DL,3487,ATL,SEA,800,45.6,38.250490308417,0,2370
2023-10-18,B6,2896,PHX,IAH,1735,43.1,40.16019767469157,0,1962
2023-04-22,WN,1502,FLL,EWR,1345,-7.7,-6.885411059579537,0,1957
2024-12-15,AS,2919,ATL,DFW,710,-2.5,-4.169608852762624,0,520
2023-06-19,DL,3972,SFO,MCO,1330,103.8,105.16794928345594,0,1236
2024-08-21,NK,642,DFW,LAX,1030,22.5,23.620865116006346,0,1525
2024-09-22,AA,3753,MCO,SFO,1300,-3.7,-2.8170435623938745,0,1974
2024-09-01,WN,498,SEA,MSP,915,-1.4,-3.368082026763858,0,1018
2023-08-28,WN,562,ORD,DEN,1610,-0.9,-4.145865329086903,0,974
2023-12-03,F9,1290,SFO,MCO,530,5.4,11.239929372668964,0,2594
2023-05-18,F9,1282,BOS,DEN,830,-7.8,-10.032895326784487,0,1593
2024-08-16,AS,3756,DTW,DEN,1400,0.8,-1.4368317014038785,0,961
2023-08-24,WN,991,MCO,LAS,1500,59.2,65.8063054929388,0,1551
2024-10-09,AS,3459,PHX,EWR,630,2.6,9.474230827979332,0,2237
2023-01-03,WN,1104,ATL,MIA,1535,-5.3,-7.017750831883967,0,1724
2024-07-24,AS,1955,SFO,DEN,945,-3.3,-5.105661022910725,0,1686
2023-04-26,AS,1801,MCO,MSP,835,-3.6,3.63646840404605,0,952
2024-04-16,WN,269,CLT,LGA,645,-5.2,-0.5738357514628145,0,1948
2023-05-11,DL,2616,IAH,MIA,1315,1.0,0.7166032357877326,0,451
2024-04-27,F9,1176,EWR,LAX,1635,-2.9,-0.9631981591800947,0,2319
2024-02-05,UA,3055,MSP,IAH,1450,-6.2,0.7596581815997059,0,1532
2023-07-20,UA,1798,LAS,DTW,1850,-10.0,-5.982934203704212,0,369
2023-10-19,NK,2482,SEA,DFW,1315,4.6,2.8014797526595636,0,1157
2023-12-08,AA,1943,MCO,ORD,515,-4.0,-19.83122936526995,0,259
2024-09-01,B6,718,DFW,MIA,1800,-2.2,-12.813244762945356,0,2504
2023-08-04,NK,1727,DEN,BOS,1835,-3.8,-5.318585050309602,0,2505
2024-09-27,DL,2499,FLL,MCO,1815,-4.5,-10.114551228160018,0,2527
2024-08-07,WN,1238,JFK,FLL,920,4.0,4.805674425465394,0,1217
2024-01-01,UA,3389,MCO,LGA,2130,-3.4,5.699734370081734,0,439
2024-10-03,AA,1057,FLL,LAX,1920,-2.9,-3.950114213071175,0,1839
2024-04-13,WN,3885,EWR,MCO,1815,2.6,5.909016809537608,0,2291
2024-02-22,AA,3532,DEN,LAX,1430,-2.2,-1.1546119617417052,0,2403
2023-01-27,WN,250,ORD,BOS,950,-1.2,3.325906268747583,0,2303
2024-11-07,AS,3556,FLL,DEN,900,-10.7,-7.980074264291647,0,861
2024-03-30,WN,2739,DFW,MSP,1300,-5.8,-2.2590347081748057,0,1829
2024-08-02,UA,1566,SEA,MSP,1850,-8.7,-6.272817270548908,0,714
2023-01-14,F9,824,MSP,PHX,1145,-0.3,2.946130009103457,0,2166
2023-04-08,UA,2322,MCO,CLT,1335,-5.2,-9.780938203319906,0,1599
2023-10-06,F9,3892,LGA,MSP,1120,-7.8,-12.97847108669832,0,1214
2024-05-04,WN,1143,ATL,LAS,1630,-5.0,0.7860898484984391,0,1817
2024-09-15,UA,1853,LAX,DTW,720,1.4,-0.5181522467565429,0,2266
2023-07-26,NK,372,EWR,ATL,1645,90.3,85.30302149411965,0,1854
2023-08-21,DL,3644,MIA,ATL,1735,-1.2,0.0921454361249161,0,1352
2024-07-26,WN,2172,ATL,LAX,1610,-3.4,0.41468737618634943,0,1957
2024-08-19,UA,2471,LAS,IAH,1510,-5.2,-2.84213371014888,0,2422
2024-11-25,AA,1215,SEA,DEN,1130,-8.9,-7.359888041613436,0,288
2023-08-27,AA,2596,ATL,SEA,1245,-5.9,-1.6708212326825134,0,1848
2023-09-07,AA,224,MCO,ATL,900,2.1,2.490725887468641,0,654
2024-08-05,B6,2225,MSP,MIA,1500,-3.0,-3.6952609630437636,0,271
2024-08-19,AA,633,FLL,ATL,930,76.6,80.55760676416308,0,2566
2023-11-02,AS,3377,BOS,DTW,1335,130.1,131.78322768236987,0,2291
2024-04-07,F9,2930,LAX,MCO,1600,69.2,72.7265888261591,0,445
2023-08-24,AA,3496,MSP,DEN,835,-0.1,5.264230720357117,0,1862
2023-10-18,DL,1522,DFW,LAX,1045,1.4,2.4051944655931,0,2192
2023-02-08,DL,471,SFO,IAH,1245,0.6,-6.758004176886311,0,1321
2024-12-18,B6,2722,LAS,EWR,1515,24.1,17.248519754155215,0,1212
2023-07-02,DL,1359,ORD,LGA,1015,18.3,21.10929056232243,0,2451
2024-11-29,UA,2322,DTW,LGA,835,-6.2,-14.46764949977078,0,2069
2024-10-06,AA,517,DEN,LGA,850,-4.4,-10.075416314116211,0,392
2023-01-30,F9,2752,FLL,ORD,900,-4.8,-3.044975389790987,0,1677
2024-01-23,UA,2233,MSP,EWR,1120,31.8,37.82369184339525,0,983
2023-05-23,NK,3699,SFO,DTW,715,-1.4,0.1387485687431993,0,1069
2024-09-06,B6,170,IAH,BOS,1920,-4.8,-4.781246712991329,0,2059
2024-02-23,UA,1316,MIA,MSP,2150,0.5,-1.2896415704114,0,965
2023-03-15,AS,3478,IAH,DTW,1815,0.8,-0.9162970932496239,0,859
2023-02-24,UA,3178,LAS,DFW,1730,78.6,71.85252488097966,0,1063
2024-07-25,UA,2893,BOS,MIA,1210,-1.8,-3.39232816958482,0,2455
2023-01-24,AS,981,LGA,EWR,1000,39.1,39.392133361406124,0,1858
2023-01-22,DL,363,ATL,BOS,1250,-12.5,-7.322331943251891,0,1465
2024-03-03,AA,3145,SEA,DTW,550,-7.1,-10.321743168869496,0,1132
2023-02-01,AS,3428,FLL,DFW,815,66.8,70.83980866443356,0,251
2023-12-05,UA,2106,LAX,DEN,1310,0.9,3.6062795405759394,0,1671
2024-05-29,NK,2819,DFW,LGA,1930,19.7,19.794682559500373,0,979
2024-05-26,WN,188,ATL,BOS,1910,-4.5,-7.448159607720289,0,1334
2023-03-11,AA,2271,LGA,LAX,1600,50.2,46.43102245871796,0,1905
2024-11-02,AA,3088,EWR,BOS,1220,3.9,6.4986008005243505,0,597
2023-03-29,WN,2027,JFK,ATL,920,-4.9,-16.38468484875593,0,523
2024-07-24,B6,3546,LGA,ORD,1135,-3.4,7.876342467592012,0,2528
2023-08-07,B6,3675,IAH,LAX,2015,112.4,116.35225421522523,0,2410
2024-12-13,F9,1851,LGA,MCO,1835,40.0,53.833476103160834,0,1149
2024-08-11,AA,1991,PHX,JFK,1215,1.7,8.218834339903058,0,2414
2023-09-27,DL,2344,CLT,SEA,1820,-7.9,-8.731819918235889,0,719
2024-10-12,AS,3730,MCO,JFK,1635,25.4,22.232828296475205,0,504
2023-03-19,B6,2440,LGA,DTW,1150,16.4,21.253521837060138,0,1487
2024-08-14,B6,3811,EWR,LGA,1320,70.2,65.78168259526453,0,1250
2023-01-10,UA,571,CLT,BOS,1250,-0.6,-0.9463682266392478,0,1441
2024-04-12,UA,2466,SFO,DFW,530,21.2,25.554972987694498,0,1546
2023-12-02,B6,3406,SEA,BOS,1035,0.1,-2.7727731938460836,0,436
2024-09-27,DL,845,MSP,LAS,620,-2.8,-6.772160786485891,0,2154
2023-07-05,UA,606,ORD,LAS,1810,-2.8,-0.5638414191506054,0,886
2024-06-29,AS,2252,JFK,SEA,1435,-8.3,-11.8033937760975,0,432
2023-05-01,F9,2974,CLT,DEN,1135,-12.6,-14.109372823417774,0,1466
2024-08-14,DL,3883,MIA,MSP,745,45.2,42.87244333815532,0,2251
2024-12-18,AS,2398,SFO,BOS,635,24.0,19.320721752230074,0,736
2024-07-18,AS,741,JFK,FLL,935,-0.4,9.836994801652558,0,260
2024-10-29,AA,195,CLT,JFK,1115,-4.3,-0.9896218754312409,0,457
2023-10-01,AS,1850,CLT,MCO,1445,-2.0,-1.1133568233360367,0,759
2024-02-14,AS,2179,DFW,DTW,1135,-5.9,-7.866377168254017,0,1575
2023-12-24,F9,1107,LAS,BOS,1245,1.8,2.7235192863963227,0,935
2024-10-08,DL,1702,MSP,LGA,1515,-7.3,4.986917802968585,0,1455
2023-04-08,UA,3157,LAX,SEA,645,-0.9,2.5987449669900133,0,1077
2023-08-29,NK,1589,DEN,FLL,1310,-6.4,-5.563099093520357,0,347
2024-07-10,NK,973,MCO,DEN,1015,-9.7,-12.376574096854496,0,2374
2024-12-11,NK,582,JFK,PHX,1745,38.1,44.870341883116495,0,366
2023-04-24,F9,703,JFK,MIA,1000,3.7,9.300114383561432,0,374
2024-05-01,AS,2615,DEN,JFK,850,-0.7,-5.397476852745756,0,1039
2023-08-29,WN,3065,SEA,LAX,1735,-3.5,-5.282139973365118,0,654
2023-06-05,DL,740,ORD,MIA,1650,47.5,44.98966867535915,0,1399
2023-12-18,B6,525,IAH,EWR,1250,-6.5,-6.342856235044624,0,2345
2023-02-13,AS,3819,DEN,MSP,800,-0.3,-8.914134385521603,0,923
2024-08-14,AS,1079,MIA,MCO,1200,-4.7,8.508963877954216,0,762
2023-11-08,NK,1396,LAS,DTW,1210,23.9,16.427193433275097,0,2086
2023-05-18,DL,1074,MIA,DTW,850,-4.5,-11.479430765748491,0,337
2024-10-24,DL,2126,LGA,FLL,1120,0.7,-2.7605233185372846,0,865
2024-03-11,DL,1811,BOS,CLT,1710,-5.2,-4.936828834825104,0,2314
2023-05-23,B6,1593,SEA,MSP,1335,-7.7,-16.72136840341299,0,2328
2023-10-26,F9,3546,MIA,MSP,845,109.1,103.70194704921319,0,876
2024-07-15,AS,1267,EWR,DFW,1845,-0.0,2.330561705534361,0,2302
2023-09-19,DL,2884,DFW,LGA,1630,5.0,3.953836899135136,0,1712
2024-05-26,WN,955,MCO,FLL,1320,7.7,11.328551070510496,0,1728
2024-11-03,B6,1783,MCO,DTW,935,-5.0,-4.242502255532464,0,798
2023-03-03,WN,1025,LAX,MCO,745,9.6,10.986947030237937,0,1801
2024-07-20,NK,1284,SEA,IAH,1615,117.5,114.68521178888712,0,2239
2024-02-27,WN,2748,SEA,DTW,1415,-5.0,-10.426196141790342,0,328
2024-01-31,WN,1297,LAS,PHX,1750,6.9,10.187108280779645,0,2562
2023-01-31,B6,3025,LAX,IAH,1510,-0.4,-0.2215427736982096,0,1346
2023-11-26,UA,2395,IAH,DFW,810,3.8,3.328351973091605,0,1398
2023-06-18,B6,860,DTW,DFW,1210,-2.2,-0.0959352892626697,0,1570
2023-09-23,DL,2823,LAX,DFW,1035,0.0,6.173896822225685,0,893
2023-11-04,AS,3371,DFW,EWR,1835,17.7,19.194079606859475,0,1505
2024-04-03,WN,3777,ORD,ATL,1010,3.9,6.807349491225528,0,1260
2023-07-04,DL,2867,IAH,JFK,1320,3.7,1.7287568976724859,0,1447
2023-11-30,F9,651,BOS,DEN,1300,-10.1,-13.328638085050525,0,1912
2024-05-29,WN,2397,MIA,DEN,1400,-0.6,-0.9824182000921504,0,647
2024-03-16,F9,3890,SFO,CLT,1535,-1.6,9.675300150390228,0,2104
2024-11-03,F9,3198,FLL,MIA,1545,28.2,34.53531616478403,0,1148
2024-01-26,WN,3413,DTW,JFK,1100,-5.0,0.5876755051202789,0,1319
2024-07-13,AS,3600,JFK,CLT,1320,0.4,-5.555854738817843,0,1056
2023-09-11,DL,173,BOS,IAH,630,66.1,70.92084902314875,0,2258
2024-08-08,AA,3579,EWR,MCO,1300,0.3,-1.3477415815045728,0,2558
2023-12-01,WN,3202,LAX,SEA,1410,-1.0,-6.494021450410253,0,999
2024-02-04,AS,1225,LAX,DTW,1645,-2.5,9.003130202782616,0,1830
2023-06-15,AA,374,IAH,SFO,815,52.7,58.70319137044257,0,2195
2023-09-17,B6,923,LAS,JFK,1435,-2.1,-3.133386910091519,0,1786
2023-01-04,WN,2402,CLT,PHX,1030,-3.9,-3.9273351498031945,0,1429
2023-04-29,NK,3492,ORD,JFK,1120,-8.3,-11.390537474847314,0,2312
2024-04-14,F9,1509,DEN,DTW,1230,1.9,8.67977987867699,0,1904
2024-04-14,WN,2698,LAS,LAX,850,-1.5,1.3951568308590208,0,2456
2024-05-07,AS,2031,ORD,EWR,920,-7.7,-5.974591961942295,0,329
2024-05-14,B6,3073,FLL,SEA,715,0.5,0.27660242009052327,0,514
2023-03-11,DL,1035,LAX,DFW,2035,0.7,7.569847427390718,0,2240
2024-11-24,DL,2800,DFW,SFO,915,-3.9,-1.9725358862942428,0,1771
2024-01-05,AA,3132,PHX,MIA,1510,-6.2,-2.218253777318592,0,2012
2023-06-30,F9,1348,MSP,LGA,750,30.0,30.561850369698178,0,1715
2023-01-05,B6,3516,LAS,MCO,1500,75.9,73.9363191563054,0,2293
2023-07-16,WN,2933,LGA,ORD,1800,39.0,41.55585185939746,1,501
2023-02-16,F9,2219,IAH,MCO,1230,2.8,9.131208095306295,0,2486
2024-07-05,F9,3439,PHX,LGA,1500,-4.0,-3.349410284708058,0,2105
2024-09-25,AA,2010,DEN,ORD,1500,92.6,76.37789622641088,0,361
2024-10-08,DL,2073,FLL,MIA,1535,28.7,26.68653845903104,0,1650
2023-05-20,WN,3097,MIA,DEN,715,-1.9,11.86647436596281,0,1783
2024-10-26,AS,1846,EWR,ATL,1715,17.2,11.668935426056999,0,1077
2024-06-23,DL,1592,LGA,JFK,1415,-0.7,-7.205975305969962,0,1121
2024-03-02,AA,1423,DEN,SFO,915,0.8,-1.7641377424794282,0,898
2024-08-11,DL,920,SFO,LAX,1200,-10.5,-9.099518955374627,0,1361
2024-11-17,AS,3154,LAX,MSP,1620,0.2,-4.4377950089379405,0,879
2024-07-14,NK,2083,LGA,ORD,1520,1.4,-1.2536932426040117,0,480
2023-11-06,NK,671,BOS,LAX,815,22.8,27.593446399741364,0,2085
2023-10-01,DL,302,ORD,FLL,1415,34.3,25.38412706099579,0,2581
2024-06-22,NK,2582,MCO,IAH,1320,1.6,8.0195720602663,0,1311
2024-01-25,NK,2748,CLT,BOS,1545,35.6,31.552882103111045,0,2432
2024-04-03,B6,3812,LAX,CLT,1720,20.3,21.57615406312729,0,2020
2024-09-25,AS,3398,SEA,FLL,1020,28.0,37.930174991711525,0,1531
2023-12-27,AA,2628,LAS,SEA,1110,22.8,16.224969590159095,0,1412
2023-03-10,NK,2252,DTW,ATL,1420,3.2,4.510173075319566,0,1571
2024-08-05,WN,3774,CLT,ORD,1735,-2.2,-0.5489565663475404,0,234
2024-10-23,DL,1784,DEN,SFO,1420,1.7,-0.8191675833718619,0,2472
2024-11-29,DL,817,PHX,LAX,545,0.5,-0.25938550090752355,0,1445
2024-03-06,UA,3994,DEN,BOS,2100,-1.4,9.62181204908456,0,2487
2024-12-08,AA,1107,MIA,LAS,615,6.8,11.895394352753517,0,855
2023-02-01,AA,1186,DEN,ORD,1835,18.4,16.199147185037845,0,1619
2024-09-12,F9,204,DEN,LGA,1800,20.0,12.059508860282715,0,1822
2024-05-27,WN,674,DFW,IAH,950,-7.2,-17.791922939926682,0,1038
2023-07-01,F9,2688,BOS,MIA,1750,45.7,43.95856065643712,0,1601
2024-11-16,NK,372,FLL,BOS,1230,-3.0,-2.3388268783918393,0,891
2024-11-11,B6,3869,MCO,LGA,1100,18.6,17.69688023593177,0,1932
2023-09-05,WN,1236,DTW,MIA,845,-3.4,-8.583710594905158,0,1049
